0.43459	0.21121	1.46191	-0.29836	-0.17505	0.57167	-0.42022	-0.24954	-0.00117	-0.02367	-0.05062	-1.65868	-0.01039	0.36442	-1.90942	0.14365	-2.41256	0.70091	1.01970	-0.75485	-0.50391	-0.12009	1.16873	-0.42124	-1.24390	-1.08606	-0.21575	-1.35202	1.15458	-0.28696	0.48272	0.76309	0.15308	1.07081	-0.45161	0.74788	-0.24091	-0.09497	-0.05205	-0.03862	-0.85708	0.03978	-1.44757	0.18062	0.40544	-0.88552	0.79060	-0.01889	-0.38472	1.55494
0.14734	-0.09554	-0.69844	-1.54334	-1.00711	-0.72648	-0.35534	-0.80266	-1.88781	-0.07818	-0.01515	1.94054	-0.90131	-0.09152	1.43829	0.29615	-1.11055	1.63720	-0.35347	1.39022	0.49006	0.81988	-1.48097	0.04831	-0.18857	0.16462	0.44764	-0.71204	0.10122	0.30035	1.55000	0.62736	-0.01250	0.51919	0.67233	-1.21251	0.89312	0.33424	0.67193	-1.46333	0.07671	-0.47392	-0.76820	-0.05840	-1.05042	0.09505	-0.15922	-0.90132	-1.34713	-0.23685
0.77092	-1.40773	0.06226	0.22729	-2.69345	1.03931	0.13175	0.00729	1.01735	0.41845	0.85269	-1.10947	0.39766	-0.48692	2.40759	0.96173	0.05965	-0.23852	1.49885	-0.35226	0.53703	-0.56319	-0.69426	1.59139	-1.48117	0.97279	-0.77955	0.22004	1.43404	-0.45485	1.15056	-0.48960	0.52411	0.57145	0.09551	-0.11627	-0.38061	0.49599	-0.05720	0.91121	0.96323	-0.37520	-0.38506	0.04176	-1.09195	0.43918	0.59575	0.74396	1.44906	0.80260
-1.24114	0.44149	-1.24087	-0.29129	-0.34672	1.11091	0.54388	1.24839	1.29931	0.59161	-2.05190	0.46257	-0.34737	0.38406	0.16455	1.97630	-0.02318	1.57699	-0.62471	-0.59664	0.33909	-0.07667	0.94285	-0.74561	1.17151	-2.83710	-0.67021	-0.69773	-1.80748	0.65425	0.12353	0.08040	0.28102	1.56988	-1.21983	-1.49741	0.51822	0.19309	0.65496	-0.61552	-1.64608	-0.10039	0.02286	1.64742	-0.41763	0.37226	-1.25741	1.78733	-0.55318	0.51917
0.42531	-0.49829	-1.32134	1.89707	-0.22901	-1.34432	-0.04551	0.72244	0.23970	1.60563	0.29217	1.93002	0.37541	1.24385	0.42932	-1.02179	-1.34583	1.27757	0.85813	-1.52265	-2.18750	1.21126	0.37225	-1.73664	0.08421	-1.85116	0.50856	-1.01629	-0.21077	-0.22685	0.38921	0.35152	1.23537	1.20055	-0.42314	1.97457	1.98385	0.01755	-0.75582	-0.21906	0.36451	-0.36105	-0.63939	-0.75389	0.58681	1.47892	-0.08092	0.66665	-1.27782	0.40350
-0.31612	-0.54819	1.36434	0.09009	-2.60885	1.26321	1.20033	-1.25223	-0.55941	0.24997	0.46950	0.05355	0.85910	1.67591	1.57751	0.82742	-1.09400	-0.81528	0.12344	-1.34684	0.19366	-1.38452	-0.05813	-0.94427	2.21669	0.36423	-0.94303	-1.02040	0.65462	1.57181	3.41496	0.24806	-2.09663	0.49006	-0.10647	-1.39647	0.00585	-1.39466	0.38890	1.76474	0.42823	-1.00333	0.25052	-0.03104	-0.02594	1.16005	-1.28030	-0.02962	1.63130	-0.86766
-0.72595	1.24848	1.01269	-0.01530	1.20896	-0.15287	-1.28792	0.60483	0.51019	0.34462	-0.80569	1.31850	-0.64816	0.95250	-1.39749	0.88328	1.40852	0.53859	-1.60928	0.72629	-0.15590	-0.41362	0.25766	-0.30579	0.68634	-0.95755	0.55608	-0.14058	-0.18592	-0.56169	0.51780	-0.96003	-0.01309	-0.59878	-0.54712	2.55143	1.14507	-0.20490	-0.52071	0.78911	1.11413	-1.10450	0.63562	-0.17737	1.67536	-0.98214	-0.11491	0.72465	-0.92228	-0.98438
0.18203	-0.01348	-1.17087	1.92194	-0.86279	-0.87214	1.08991	-0.61066	0.22417	-0.62660	-0.52412	0.58328	0.45349	-0.75090	-0.98948	-0.02569	1.42037	-2.26077	0.11933	0.94729	-0.10153	0.05683	0.77417	-1.04739	-1.22148	-0.33904	0.20107	-1.93452	-0.65194	-0.05988	0.43850	-0.38656	0.02797	0.02244	-0.89596	-0.85199	2.31997	0.89090	-0.92811	1.19341	-0.52209	-0.43726	-0.55046	-0.47832	-0.97467	1.33361	-0.22480	0.73254	-0.39144	-0.71515
-0.49667	-0.87416	0.74944	0.14213	1.93369	0.29274	-0.13302	-1.07142	-1.10892	0.63428	0.52704	0.34047	-0.54533	0.87807	-1.87850	0.19706	-2.24060	1.81659	-0.11626	0.91630	-0.10738	0.81186	-0.23740	1.49914	-0.97260	-0.74729	0.02384	-0.43422	0.45969	-0.58245	-0.41636	-0.39754	-0.93098	-0.41598	-0.30585	0.63512	-1.00427	0.40858	-0.72266	-0.53314	-1.16395	-0.27089	0.07880	0.90977	-0.04703	1.14149	-0.80065	1.46483	-0.18399	-0.22790
-0.01664	-0.65870	-0.42135	0.68675	-1.30026	-0.39760	-0.71222	-0.22364	-1.98768	-0.52486	0.41204	-0.52854	-0.06253	-0.03392	-0.40287	0.10229	-0.92152	0.06342	0.68060	-0.19790	0.80141	-0.54936	0.33900	0.94074	-0.52057	-1.58681	-0.27387	-0.10050	-1.57868	0.05121	-1.09090	1.73429	2.32823	-0.15963	0.66320	1.30512	-0.64533	0.16845	-1.43819	-0.02486	0.77717	-0.15263	0.09796	0.94537	-1.80928	-1.23915	-0.28591	0.47352	-2.04291	1.63020
-0.09331	-3.29310	2.31515	0.13674	0.10471	-0.64422	0.23755	-0.80424	-1.34226	1.27501	-1.21996	1.14229	0.00241	-0.56882	-1.32899	-0.90896	0.52769	0.25165	1.33409	1.88876	0.57061	-1.18985	1.69722	0.11608	-1.02426	-1.66475	-0.75774	2.47834	-0.38525	1.02306	1.21554	0.06275	0.73814	0.11042	0.42269	-0.06448	-0.25703	0.28104	-1.22789	-0.91413	0.60187	0.34833	-0.82915	0.46234	-0.60077	-0.72089	1.09378	0.35909	0.03984	-0.26573
0.79660	-1.25623	1.29192	1.31204	1.08073	0.62155	0.42782	0.85780	-0.73255	1.34678	-1.02575	-1.26871	0.21478	0.80699	-1.01583	-0.32200	-0.44150	0.48246	-1.05082	0.15471	0.43368	0.90091	0.72251	-0.35011	-0.08596	1.61876	0.56124	-0.13383	0.29040	-1.07588	1.98298	-0.24596	-0.66841	1.72572	0.84561	-0.68506	0.51877	1.14403	-0.16231	-0.04820	-2.15242	-0.81305	0.36442	1.62902	-1.27855	1.00814	-0.66817	0.24387	-0.26704	1.27948
0.00729	0.27435	0.92417	-0.42670	-0.08932	-1.00111	-1.56876	0.26353	1.30811	-0.00776	-0.29975	-1.38667	0.62164	0.20604	0.08360	-0.97436	1.29616	-0.42360	0.74038	-0.47713	0.02312	-1.18561	-1.37889	-0.26398	-0.33815	-0.40916	0.96279	-0.10804	-0.26800	-0.48776	-0.22222	1.08520	0.85347	-0.80106	-0.30788	-1.15233	0.21097	0.87640	1.36296	0.79195	-0.80878	-0.27045	0.19915	0.49769	-1.43044	-0.03773	-0.62016	1.08508	-1.00665	-0.68574
0.01992	-0.82800	-0.13079	0.80357	-1.30040	-0.75624	0.50097	1.13606	-1.51688	-0.14741	0.47494	0.82750	0.72091	-0.69969	1.95224	0.19888	-0.38801	-0.09919	-1.23493	1.67055	-1.58909	1.26224	-0.64901	-2.22165	-0.06657	0.21003	-0.15665	0.72652	-0.12258	-0.48549	0.58603	-0.73275	1.56719	0.86293	-1.08767	-0.34434	0.52938	0.03853	-0.38980	-0.59642	-1.09947	0.29218	-0.57499	-0.77522	1.69666	0.41768	1.17901	0.76316	1.28380	0.55887
0.11667	1.19195	-0.27617	0.90738	-0.26536	0.28333	0.78641	-0.94626	0.54651	0.18133	-0.51838	-0.23686	-0.93401	1.41973	-0.06208	0.28952	-0.19749	0.14576	0.61117	1.33830	-0.21783	0.57197	0.42422	1.40036	-0.35142	1.07902	0.13975	-0.02273	1.82641	0.91007	-0.20760	-0.81731	1.55447	1.41304	-1.61957	-0.40639	-1.69157	-0.36880	-0.32090	-0.07622	-0.11673	-0.34721	-0.50487	0.26292	-1.23227	1.29429	0.46186	1.33133	-0.62370	-0.44910
-0.59514	1.05436	-0.27725	0.03168	-2.04082	-2.05938	0.77360	-0.75312	1.71551	0.19430	-0.86582	-0.04685	-0.56515	0.65076	1.04457	-0.08909	-0.21993	-0.51136	-0.06487	-1.63617	-0.44431	-0.00633	-1.73728	0.56084	0.29830	-2.11995	-0.11843	0.84504	0.38023	-0.39064	0.47033	-1.14495	-0.04884	-1.05359	-1.21714	-0.56415	0.97893	0.57219	-0.95382	2.02078	1.87737	-1.58033	-1.24785	-0.22088	-0.45674	-0.02925	-0.52303	-1.36401	0.35070	1.42360
0.94959	-0.33296	1.50774	-1.69989	-0.43376	-0.88790	0.44546	-0.10626	-0.23037	1.12349	-2.30012	-0.18947	0.48160	0.37963	-0.75826	0.12084	-1.33701	-0.19199	2.33887	0.62679	0.85297	-0.11995	0.58553	0.65897	1.26078	-0.88285	-1.60525	-1.08547	-0.96822	-1.34827	0.00761	0.72630	1.27239	0.64769	-0.44096	-0.33758	0.14903	-2.59192	0.28448	1.18261	1.05714	-1.81116	1.23975	-0.12185	2.29714	-0.85408	-0.26562	-1.07177	0.61938	0.13526
0.56979	3.24685	0.81274	0.77784	1.60555	-0.13768	-0.02075	0.59659	-0.34083	1.36049	-0.89997	-0.40104	0.04276	0.07152	0.08213	-0.38246	-0.05913	0.79596	-0.33193	-0.46665	0.69927	0.11866	0.25981	-0.86434	2.17342	0.64199	-2.26163	1.37418	0.34025	0.77538	0.71919	1.15022	-0.68056	-0.04302	-0.28893	-0.57303	-0.57942	2.55708	1.27134	1.05276	-1.29523	-0.33950	-0.69192	-0.06675	-0.85637	-0.50440	-0.41885	-1.61860	-0.71617	-1.98098
-1.39633	0.74115	1.00413	-0.40954	0.23279	0.33816	-0.86558	1.33152	-0.49490	-0.77212	1.23729	1.80754	0.50361	0.85090	-0.14167	-0.46890	-3.31698	-1.15182	0.38882	0.76994	-1.17153	0.96502	0.23231	0.05110	0.40163	0.38937	0.05816	-1.35203	0.24894	1.24932	-1.70929	-1.13354	-0.63278	0.33032	1.99997	-0.28055	-0.76397	0.06279	-1.14474	-0.12879	1.06769	1.50014	0.59559	0.49756	-1.62413	0.07886	-0.89746	-0.56487	-0.02457	0.34397
0.35971	-0.75589	-1.42358	-2.10238	-0.85596	-2.42890	0.28769	0.31926	-0.30972	-0.16078	-0.74011	-0.75176	-0.35110	0.49870	-1.10905	-0.52867	-1.14033	-0.23313	0.14935	0.54146	0.62151	-0.93115	-3.07270	-2.68332	0.34130	-0.80107	0.51173	1.68754	-1.03673	0.25455	-0.62621	-0.27672	0.18996	1.04417	-1.50863	-1.21190	0.29633	-1.38719	-0.11238	-0.10804	0.39827	0.86059	0.60928	-0.35499	0.97124	-0.24018	0.34741	-0.53301	-0.08432	1.11982
-0.59469	2.13882	-0.75905	1.48496	-0.23512	1.58627	-0.60144	1.00540	-1.17696	1.87596	-0.18518	1.19140	1.14199	0.22825	-1.01603	0.06051	-0.73436	-0.93708	-1.07962	0.64086	-0.42605	0.50605	-0.54681	0.84874	0.26823	-0.40570	-0.22025	-0.75982	0.00004	1.41955	-1.39285	-0.19379	0.85153	0.23603	-1.03813	0.29214	-0.49657	-2.04982	1.39526	0.43273	0.61855	-0.26808	1.74770	-1.81928	-0.21304	-0.11007	1.48394	0.41951	1.25539	-0.34099
0.80866	-0.56508	0.57377	1.89499	-0.95216	0.78200	0.07659	-0.21170	0.73363	-0.33238	-1.74948	0.03567	-1.33557	0.20374	-0.81186	-0.14216	-0.57873	-0.77954	-0.43747	1.06325	-0.41222	-0.52302	1.52762	1.36238	0.87408	-1.34989	-1.06288	0.32997	-0.24794	-0.60409	0.63542	0.74735	-1.07814	-0.49469	-0.22312	-1.44068	-2.20094	-2.04813	0.97928	-0.81166	2.53185	-0.16475	2.14396	1.69101	-0.75934	-1.55353	0.65599	0.84933	-0.42698	-2.40603
0.40116	-0.52800	-0.42543	0.32078	0.00378	-0.12706	-0.18792	0.97400	0.28648	0.74157	1.19813	0.30715	-0.27577	-1.39859	-1.50146	-1.71382	-0.45849	-1.54788	1.37179	0.72506	-1.34982	0.71132	-0.87824	-0.25601	1.19221	0.34785	0.69016	-0.75230	-0.06990	0.69075	-0.44835	-0.24491	0.22146	-0.49083	1.36079	2.41045	0.37368	1.13029	0.99296	-2.39255	1.15688	1.57903	0.82432	-1.82663	-1.24786	-0.26809	0.16357	-0.70740	0.60167	-0.61914
0.69221	0.42495	-1.55360	0.16832	1.33241	-0.28569	0.78325	0.57079	-0.99461	3.03949	-0.66321	1.90325	-0.33645	0.47875	0.57887	-1.57712	1.77286	-0.18578	-0.26200	1.55102	-0.43860	-0.22120	-0.96412	0.50139	-1.05948	-0.42582	1.01987	0.02871	0.56713	0.61987	-1.23008	-0.75030	1.13667	-0.99520	-3.17348	-0.53503	-0.74828	-0.38744	1.08551	0.82586	0.40789	-0.05106	-0.31019	0.56774	-0.80900	-0.68975	0.35192	-1.25891	1.27174	0.86236
2.69936	-0.02050	-1.22563	-0.79041	-0.61582	0.23307	-0.06889	-0.52099	1.06809	0.06055	-0.39965	1.41489	-0.83859	-0.44672	-0.76670	0.91195	-0.01060	-0.05524	-0.00483	0.16345	1.73925	-0.52132	1.29478	-0.40118	-0.82323	0.58330	1.10871	-0.23749	0.64169	1.28365	0.52145	1.14135	-0.07391	0.30825	2.55776	0.16722	-0.93267	1.01204	-0.22001	-0.54734	1.17031	0.50199	0.84417	0.26975	-0.87761	0.41462	1.45065	1.11362	0.09715	-0.23702
-2.00556	-0.42281	-0.64855	-0.06361	0.03224	0.32417	0.38230	-0.45197	-0.55798	0.42236	0.40265	0.71100	-0.55466	0.12402	0.04672	0.93056	0.79184	-0.86129	0.41776	-0.45906	-0.72891	-0.11585	-1.25211	1.00472	0.10328	0.53637	-2.25926	1.40158	0.93950	-2.44356	1.14371	1.30412	1.20886	0.72769	-1.25725	0.51519	0.03209	-0.62920	0.61371	1.35892	-0.69348	0.15892	-1.14764	-0.21171	0.08241	-0.87340	0.73848	2.07632	-0.08065	-0.19044
1.07756	-0.47303	-2.71665	-0.31401	0.63016	1.75856	0.00596	-0.38857	0.24414	1.00430	0.14416	-0.52848	-1.72526	0.97780	-1.18924	-2.02819	-0.47048	-1.10610	0.96730	1.31116	0.34700	-0.59642	-1.57046	-0.26099	-1.44755	-0.88807	1.10403	0.50314	1.65220	2.22776	-0.36117	-0.21652	-0.50303	0.22603	-0.15961	-1.98977	-0.05411	0.46552	2.41056	0.93756	1.46570	-0.38482	-0.35943	0.11865	-0.82348	-1.75851	-0.43489	0.80587	-0.07461	2.20772
-0.14770	-0.69674	-0.07387	0.42461	-1.23989	0.21237	1.22589	-0.42297	0.96594	-1.99240	-0.47863	1.18173	-0.89498	0.06152	0.03142	0.19377	-0.25073	0.89193	0.67714	-0.17264	3.18527	0.28199	-0.25586	-0.75141	-0.21782	0.85992	-0.47779	0.18164	0.87860	0.82042	-0.30167	-1.77404	-1.32481	-2.42304	-1.75925	-0.51575	1.19187	-0.14050	-0.11441	-1.87751	-1.38900	-0.22066	1.86095	1.81388	0.02986	1.30527	-0.59325	-0.08830	1.77877	-0.25764
-1.47886	0.79275	1.40282	1.72994	-1.19502	-0.39011	1.77328	-0.68599	0.89183	0.48790	0.57807	1.28919	-0.13015	-1.08931	1.03012	-0.73649	-0.07752	-0.43585	-0.30023	0.74928	-2.18182	0.01495	-0.69725	1.97384	0.58277	-0.74640	0.12412	1.24038	-0.07176	1.04454	-1.43260	-1.44665	-0.35161	1.16992	-0.97907	1.19647	0.56690	0.41806	0.49795	0.47864	0.98642	0.95442	0.63608	-0.46963	-1.70684	0.41204	0.00291	0.02182	1.71085	-1.05151
0.29258	0.01849	1.03557	-0.77324	0.53077	-0.13385	1.17047	-0.89139	0.91332	0.55127	-1.46564	-0.02021	1.77293	1.21787	-0.26124	0.83818	-0.12693	-1.04059	-1.68226	0.56179	-1.62102	1.32599	-1.20087	-0.35188	0.72416	-1.05943	0.06199	-3.10874	1.11237	-0.68221	0.95801	1.03518	0.25853	-0.35231	0.22641	0.26036	0.92498	-1.64525	-0.39319	-0.94646	-3.05497	-0.20931	-0.42693	0.69566	1.52958	-0.33008	0.28598	0.82824	0.88070	-0.67176
1.15583	-0.19570	-1.58310	0.91661	0.18761	0.66544	0.48741	-1.03501	-0.11375	0.66513	0.96217	-0.02174	1.49809	-0.69822	1.14217	-2.20750	-0.30809	1.28595	-0.57529	-1.01918	-1.98256	0.80258	-0.84803	-0.43754	2.02591	-0.20901	-1.77174	-0.58127	-1.15563	-0.10827	-0.31517	-2.46211	-0.84521	-0.24963	-2.01954	0.11692	0.11323	0.23687	0.63752	-0.57745	-0.77048	-0.93206	0.22127	-0.31406	-0.95232	0.18065	0.21360	1.89345	-0.22590	-0.13283
-1.05360	-0.42873	0.18866	-0.54127	-0.33602	-2.07306	0.97635	-1.28414	-0.96831	-2.10764	0.60371	0.27658	-0.69674	0.03602	-0.21905	-0.12723	0.33329	-0.60073	-1.07574	0.08929	-0.16551	-0.58938	-0.39627	-0.26519	1.17414	1.34343	0.33669	-0.57539	1.47670	-2.39474	0.57011	0.62636	0.11536	-0.38125	-2.51131	1.26564	-0.14753	0.25073	0.88447	1.76764	-0.06927	0.94164	-1.22414	-1.14701	-0.43592	-1.24791	-1.00830	0.36861	0.58813	0.60220
0.09947	-1.81690	0.89339	-0.56613	0.68714	-0.17221	-2.35155	1.48788	-0.33189	-1.59071	-1.41312	-0.64130	-2.02190	1.04706	1.94493	-0.63255	1.19294	0.31844	-0.28616	1.50233	-1.28998	0.18952	-0.89305	0.26510	1.20922	-0.10378	0.61636	0.70931	-1.08719	1.13129	-0.76234	-0.01966	1.43638	-0.76787	1.04798	0.46278	0.20470	1.08959	0.17791	1.78170	1.40586	-1.39313	-0.34478	-0.09565	0.50145	-2.12280	1.58766	-0.76826	1.09853	1.06292
-0.06647	1.32044	0.95379	-0.43862	-0.79974	-0.11519	-0.44734	-0.30826	0.00313	0.89312	0.22451	-1.50771	0.17529	-1.58178	-0.92816	0.83422	0.37188	-0.16245	0.53503	-0.92462	-0.70403	0.81565	0.10525	0.31308	2.36763	0.07852	0.45056	-0.93431	-1.01355	0.31308	-0.55831	1.13337	0.91977	-1.79253	-0.07495	1.75884	0.30079	0.96337	-0.86255	-0.06633	-0.70054	0.32666	1.53208	-1.84686	-0.31719	0.51305	-0.94603	0.08906	0.18947	0.26903
0.84243	-0.16218	0.93909	-0.85968	2.15531	-0.73444	0.99015	-0.41428	0.26439	0.28505	-0.30561	-0.01586	-1.04107	0.74786	1.39483	1.47856	-1.64350	-1.27751	-0.27426	0.32406	0.10016	0.25015	-0.04206	-0.14820	0.67759	-0.58529	-0.79660	1.13620	0.34368	1.57293	-0.14811	0.93841	-2.88301	0.99043	-0.28855	-0.20516	0.83013	-1.43056	0.82939	-0.35730	-0.78561	1.18814	0.21286	0.35798	-0.31075	0.11835	-1.95078	-0.71652	0.90010	1.06626
-0.93898	-0.87306	1.81371	-1.90529	0.23207	2.73059	1.02357	-0.40462	-0.68831	-0.38624	0.57477	-0.49972	0.55983	-1.29391	1.00578	0.29156	-0.56364	0.44446	-0.10362	1.93841	1.28612	-0.41384	-0.19359	-0.15508	-0.83598	1.75214	-0.15481	1.80734	1.30060	-1.33528	1.35255	-0.60611	-1.74529	-0.01803	-0.27005	-0.76664	-0.37953	-1.41251	-0.54135	-0.04036	-1.01743	1.51514	-0.35062	-0.29888	-0.33201	0.50439	0.31613	0.29765	0.45927	0.53365
-1.21084	0.64566	0.34365	2.43937	1.47538	0.04686	-1.07309	-0.04142	-0.96555	-0.40306	-1.04459	-0.24859	1.59117	1.67747	-0.70672	0.07004	0.58851	-1.75445	2.37000	1.07589	-0.66492	-1.49744	-0.85007	0.06043	-0.50045	-0.46944	0.57417	1.44312	0.15644	0.62851	-2.45553	1.17376	0.49832	1.51119	0.71498	-0.82018	0.10963	-0.49163	-0.38090	-1.10661	-1.36062	0.44062	-1.60933	-1.08298	-0.20973	-0.42873	-0.85958	-0.73098	0.51148	0.62520
1.60192	0.11196	-0.09294	-0.23431	0.39461	-1.11968	0.48599	-0.01464	0.97449	-1.76395	0.29940	-1.22467	-2.47412	1.69770	-0.01979	1.03182	-0.11837	0.62013	0.67798	-2.60222	1.20885	-1.42848	1.18567	0.67797	-0.72117	-0.35968	-1.23488	-1.95257	0.36092	0.62015	-0.73564	-0.23072	0.59306	1.18147	-1.03984	-0.69236	0.96444	0.91369	-1.08300	-1.04035	-0.03605	0.28944	-0.13145	-1.10549	-1.55735	-0.16463	-0.50356	-2.30012	-0.05501	-0.89577
